beach_id,height,period,direction,hits_at,pred_dtime
1,3.6,10.9,84,2004-03-03 22:00:00,2004-01-01 00:00:00
1,3.5,11.0,84,2004-03-03 21:00:00,2004-01-01 00:00:00
1,3.5,11.0,84,2004-03-03 20:00:00,2004-01-01 00:00:00
1,3.4,11.0,84,2004-03-03 19:00:00,2004-01-01 00:00:00
1,3.3,11.1,83,2004-03-03 16:00:00,2004-01-01 00:00:00
1,3.3,11.1,82,2004-03-03 14:00:00,2004-01-01 00:00:00
1,0.4,9.0,110,2004-05-26 06:00:00,2004-01-01 00:00:00
1,3.2,11.1,80,2004-03-03 13:00:00,2004-01-01 00:00:00
1,2.8,11.3,84,2004-03-03 10:00:00,2004-01-01 00:00:00
1,2.7,11.4,83,2004-03-03 09:00:00,2004-01-01 00:00:00
1,2.2,11.4,83,2004-03-03 08:00:00,2004-01-01 00:00:00
1,0.4,8.9,110,2004-05-26 09:00:00,2004-01-01 00:00:00
1,3.7,11.7,76,2004-05-29 11:00:00,2004-01-01 00:00:00
1,6.2,11.0,12,2004-03-03 07:00:00,2004-01-01 00:00:00
1,7.1,11.1,15,2004-03-03 03:00:00,2004-01-01 00:00:00
1,7.2,11.1,15,2004-03-03 01:00:00,2004-01-01 00:00:00
1,6.9,10.9,14,2004-03-02 23:00:00,2004-01-01 00:00:00
1,6.7,10.7,13,2004-03-02 22:00:00,2004-01-01 00:00:00
1,0.9,10.1,68,2004-05-27 01:00:00,2004-01-01 00:00:00
1,6.3,10.4,12,2004-03-02 21:00:00,2004-01-01 00:00:00
1,5.7,10.1,11,2004-03-02 18:00:00,2004-01-01 00:00:00
1,1.5,9.6,80,2004-06-05 08:00:00,2004-01-01 00:00:00
1,5.0,9.3,9,2004-03-02 15:00:00,2004-01-01 00:00:00
1,4.7,9.2,10,2004-03-02 14:00:00,2004-01-01 00:00:00
1,1.4,12.0,78,2004-03-02 06:00:00,2004-01-01 00:00:00
1,1.4,12.0,79,2004-03-02 05:00:00,2004-01-01 00:00:00
1,3.5,10.9,18,2004-03-02 01:00:00,2004-01-01 00:00:00
1,3.7,10.7,16,2004-03-02 04:00:00,2004-01-01 00:00:00
1,3.7,10.8,17,2004-03-02 03:00:00,2004-01-01 00:00:00
1,3.6,10.9,18,2004-03-02 02:00:00,2004-01-01 00:00:00
1,2.4,11.0,52,2004-03-02 00:00:00,2004-01-01 00:00:00
1,0.7,8.0,119,2004-05-24 23:00:00,2004-01-01 00:00:00
1,1.4,11.5,72,2004-03-01 19:00:00,2004-01-01 00:00:00
1,1.2,12.1,75,2004-03-01 17:00:00,2004-01-01 00:00:00
1,1.2,12.8,77,2004-03-01 15:00:00,2004-01-01 00:00:00
1,0.8,13.1,82,2004-03-01 08:00:00,2004-01-01 00:00:00
1,0.7,13.1,82,2004-03-01 06:00:00,2004-01-01 00:00:00
1,0.7,13.2,82,2004-03-01 05:00:00,2004-01-01 00:00:00
1,0.5,13.4,83,2004-03-01 03:00:00,2004-01-01 00:00:00
1,0.4,13.5,84,2004-03-01 02:00:00,2004-01-01 00:00:00
1,0.3,14.5,84,2004-02-29 23:00:00,2004-01-01 00:00:00
1,1.0,10.1,72,2004-05-27 04:00:00,2004-01-01 00:00:00
1,3.0,11.6,95,2004-05-27 17:00:00,2004-01-01 00:00:00
1,0.4,10.1,81,2004-02-29 20:00:00,2004-01-01 00:00:00
1,0.4,10.1,81,2004-02-29 19:00:00,2004-01-01 00:00:00
1,0.4,10.2,82,2004-02-29 17:00:00,2004-01-01 00:00:00
1,0.4,10.3,82,2004-02-29 16:00:00,2004-01-01 00:00:00
1,0.4,10.3,82,2004-02-29 15:00:00,2004-01-01 00:00:00
1,0.5,10.6,83,2004-02-29 11:00:00,2004-01-01 00:00:00
1,0.5,10.7,83,2004-02-29 10:00:00,2004-01-01 00:00:00
1,0.5,10.9,83,2004-02-29 06:00:00,2004-01-01 00:00:00
1,0.5,11.0,83,2004-02-29 05:00:00,2004-01-01 00:00:00
1,0.5,11.0,83,2004-02-29 04:00:00,2004-01-01 00:00:00
1,0.6,11.1,83,2004-02-29 02:00:00,2004-01-01 00:00:00
1,0.6,11.2,84,2004-02-28 21:00:00,2004-01-01 00:00:00
1,0.7,11.3,84,2004-02-28 20:00:00,2004-01-01 00:00:00
1,0.7,11.3,84,2004-02-28 19:00:00,2004-01-01 00:00:00
1,0.7,11.6,84,2004-02-28 15:00:00,2004-01-01 00:00:00
1,0.8,12.0,84,2004-02-28 10:00:00,2004-01-01 00:00:00
1,0.8,12.1,84,2004-02-28 06:00:00,2004-01-01 00:00:00
1,0.8,12.2,84,2004-02-28 05:00:00,2004-01-01 00:00:00
1,0.8,12.2,84,2004-02-28 04:00:00,2004-01-01 00:00:00
1,0.8,12.3,84,2004-02-28 03:00:00,2004-01-01 00:00:00
1,0.8,12.4,84,2004-02-28 02:00:00,2004-01-01 00:00:00
1,0.8,12.5,84,2004-02-28 00:00:00,2004-01-01 00:00:00
1,0.8,13.0,84,2004-02-27 20:00:00,2004-01-01 00:00:00
1,0.8,13.2,84,2004-02-27 18:00:00,2004-01-01 00:00:00
1,0.8,13.2,84,2004-02-27 17:00:00,2004-01-01 00:00:00
1,0.8,13.3,84,2004-02-27 16:00:00,2004-01-01 00:00:00
1,0.7,13.4,83,2004-02-27 13:00:00,2004-01-01 00:00:00
1,0.7,13.5,83,2004-02-27 11:00:00,2004-01-01 00:00:00
1,0.6,13.5,83,2004-02-27 10:00:00,2004-01-01 00:00:00
1,0.4,13.8,82,2004-02-27 02:00:00,2004-01-01 00:00:00
1,0.3,13.9,82,2004-02-27 01:00:00,2004-01-01 00:00:00
1,0.3,10.0,85,2004-02-26 21:00:00,2004-01-01 00:00:00
1,0.3,10.0,86,2004-02-26 20:00:00,2004-01-01 00:00:00
1,0.3,10.0,86,2004-02-26 19:00:00,2004-01-01 00:00:00
1,0.4,10.0,86,2004-02-26 17:00:00,2004-01-01 00:00:00
1,0.4,10.3,86,2004-02-26 09:00:00,2004-01-01 00:00:00
1,0.6,11.1,86,2004-02-25 22:00:00,2004-01-01 00:00:00
1,0.6,11.1,86,2004-02-25 21:00:00,2004-01-01 00:00:00
1,0.7,11.3,86,2004-02-25 19:00:00,2004-01-01 00:00:00
1,0.9,11.3,94,2004-02-25 14:00:00,2004-01-01 00:00:00
1,0.9,11.4,94,2004-02-25 13:00:00,2004-01-01 00:00:00
1,0.9,11.7,91,2004-02-25 12:00:00,2004-01-01 00:00:00
1,0.9,11.8,91,2004-02-25 11:00:00,2004-01-01 00:00:00
1,0.9,12.2,87,2004-02-25 07:00:00,2004-01-01 00:00:00
1,1.0,12.2,87,2004-02-25 06:00:00,2004-01-01 00:00:00
1,1.0,12.3,86,2004-02-25 04:00:00,2004-01-01 00:00:00
1,1.0,12.4,86,2004-02-25 03:00:00,2004-01-01 00:00:00
1,1.1,12.5,85,2004-02-25 01:00:00,2004-01-01 00:00:00
1,1.2,13.0,85,2004-02-24 22:00:00,2004-01-01 00:00:00
1,1.2,13.1,85,2004-02-24 21:00:00,2004-01-01 00:00:00
1,1.3,13.2,85,2004-02-24 19:00:00,2004-01-01 00:00:00
1,1.4,13.4,85,2004-02-24 17:00:00,2004-01-01 00:00:00
1,1.4,13.4,85,2004-02-24 16:00:00,2004-01-01 00:00:00
1,1.6,13.6,84,2004-02-24 12:00:00,2004-01-01 00:00:00
1,1.7,14.0,84,2004-02-24 06:00:00,2004-01-01 00:00:00
1,1.8,14.1,84,2004-02-24 05:00:00,2004-01-01 00:00:00
1,1.8,14.2,84,2004-02-24 04:00:00,2004-01-01 00:00:00
1,1.8,14.4,84,2004-02-24 02:00:00,2004-01-01 00:00:00
1,1.9,14.5,84,2004-02-24 01:00:00,2004-01-01 00:00:00
1,1.9,14.6,85,2004-02-24 00:00:00,2004-01-01 00:00:00
1,1.9,14.7,85,2004-02-23 23:00:00,2004-01-01 00:00:00
1,1.9,14.7,85,2004-02-23 22:00:00,2004-01-01 00:00:00
1,1.9,14.9,85,2004-02-23 19:00:00,2004-01-01 00:00:00
1,1.9,15.0,85,2004-02-23 18:00:00,2004-01-01 00:00:00
1,1.2,16.1,85,2004-02-23 06:00:00,2004-01-01 00:00:00
1,1.1,16.2,85,2004-02-23 04:00:00,2004-01-01 00:00:00
1,1.0,16.3,85,2004-02-23 03:00:00,2004-01-01 00:00:00
1,0.9,16.4,85,2004-02-23 02:00:00,2004-01-01 00:00:00
1,0.8,16.5,85,2004-02-23 01:00:00,2004-01-01 00:00:00
1,0.7,16.6,86,2004-02-23 00:00:00,2004-01-01 00:00:00
1,0.6,16.7,86,2004-02-22 23:00:00,2004-01-01 00:00:00
1,0.5,17.0,86,2004-02-22 22:00:00,2004-01-01 00:00:00
1,0.4,17.3,86,2004-02-22 21:00:00,2004-01-01 00:00:00
1,0.2,18.3,87,2004-02-22 18:00:00,2004-01-01 00:00:00
1,0.2,19.1,87,2004-02-22 15:00:00,2004-01-01 00:00:00
1,0.0,0.0,0,2004-02-22 09:00:00,2004-01-01 00:00:00
1,0.0,0.0,0,2004-02-22 08:00:00,2004-01-01 00:00:00
1,3.6,10.2,93,2004-05-30 21:00:00,2004-01-01 00:00:00
1,0.4,10.1,122,2004-02-22 05:00:00,2004-01-01 00:00:00
1,0.4,10.1,121,2004-02-22 04:00:00,2004-01-01 00:00:00
1,0.6,7.7,121,2004-05-25 04:00:00,2004-01-01 00:00:00
1,0.5,10.2,119,2004-02-22 03:00:00,2004-01-01 00:00:00
1,2.8,11.6,96,2004-05-27 19:00:00,2004-01-01 00:00:00
1,0.8,10.5,118,2004-02-21 21:00:00,2004-01-01 00:00:00
1,1.0,10.8,118,2004-02-21 18:00:00,2004-01-01 00:00:00
1,1.1,10.9,117,2004-02-21 16:00:00,2004-01-01 00:00:00
1,1.3,10.9,116,2004-02-21 14:00:00,2004-01-01 00:00:00
1,1.1,8.6,71,2004-06-04 04:00:00,2004-01-01 00:00:00
1,1.5,11.1,114,2004-02-21 11:00:00,2004-01-01 00:00:00
1,1.7,11.2,113,2004-02-21 08:00:00,2004-01-01 00:00:00
1,1.7,11.2,113,2004-02-21 07:00:00,2004-01-01 00:00:00
1,1.8,11.3,112,2004-02-21 05:00:00,2004-01-01 00:00:00
1,1.8,11.4,111,2004-02-21 01:00:00,2004-01-01 00:00:00
1,1.8,11.4,110,2004-02-21 00:00:00,2004-01-01 00:00:00
1,1.8,11.4,109,2004-02-20 23:00:00,2004-01-01 00:00:00
1,1.7,11.5,108,2004-02-20 21:00:00,2004-01-01 00:00:00
1,1.7,11.5,108,2004-02-20 20:00:00,2004-01-01 00:00:00
1,1.4,11.8,105,2004-02-20 15:00:00,2004-01-01 00:00:00
1,1.3,11.9,105,2004-02-20 14:00:00,2004-01-01 00:00:00
1,1.3,12.0,105,2004-02-20 13:00:00,2004-01-01 00:00:00
1,1.1,12.0,106,2004-02-20 09:00:00,2004-01-01 00:00:00
1,1.1,12.0,106,2004-02-20 08:00:00,2004-01-01 00:00:00
1,1.1,12.0,107,2004-02-20 06:00:00,2004-01-01 00:00:00
1,1.1,12.1,108,2004-02-20 05:00:00,2004-01-01 00:00:00
1,1.5,12.2,109,2004-02-19 20:00:00,2004-01-01 00:00:00
1,1.6,12.4,109,2004-02-19 17:00:00,2004-01-01 00:00:00
1,1.6,12.5,109,2004-02-19 16:00:00,2004-01-01 00:00:00
1,1.7,12.5,109,2004-02-19 15:00:00,2004-01-01 00:00:00
1,1.7,13.0,109,2004-02-19 12:00:00,2004-01-01 00:00:00
1,1.7,13.1,109,2004-02-19 11:00:00,2004-01-01 00:00:00
1,1.6,13.2,109,2004-02-19 09:00:00,2004-01-01 00:00:00
1,1.6,13.2,109,2004-02-19 07:00:00,2004-01-01 00:00:00
1,1.5,13.2,109,2004-02-19 06:00:00,2004-01-01 00:00:00
1,1.4,13.0,108,2004-02-19 03:00:00,2004-01-01 00:00:00
1,1.2,12.8,105,2004-02-19 01:00:00,2004-01-01 00:00:00
1,1.1,12.6,103,2004-02-18 23:00:00,2004-01-01 00:00:00
1,0.6,8.3,117,2004-05-24 20:00:00,2004-01-01 00:00:00
1,0.9,12.4,99,2004-02-18 20:00:00,2004-01-01 00:00:00
1,0.7,12.4,97,2004-02-18 18:00:00,2004-01-01 00:00:00
1,0.3,10.5,114,2004-05-23 08:00:00,2004-01-01 00:00:00
1,0.5,11.9,93,2004-02-18 15:00:00,2004-01-01 00:00:00
1,0.5,10.7,93,2004-02-18 12:00:00,2004-01-01 00:00:00
1,0.5,10.7,94,2004-02-18 11:00:00,2004-01-01 00:00:00
1,0.5,10.7,95,2004-02-18 10:00:00,2004-01-01 00:00:00
1,0.5,10.7,95,2004-02-18 09:00:00,2004-01-01 00:00:00
1,0.6,10.7,96,2004-02-18 07:00:00,2004-01-01 00:00:00
1,0.6,10.8,97,2004-02-18 06:00:00,2004-01-01 00:00:00
1,0.7,10.8,99,2004-02-18 04:00:00,2004-01-01 00:00:00
1,0.7,10.8,99,2004-02-18 03:00:00,2004-01-01 00:00:00
1,0.7,10.8,100,2004-02-18 02:00:00,2004-01-01 00:00:00
1,0.9,10.9,101,2004-02-17 21:00:00,2004-01-01 00:00:00
1,1.2,10.9,101,2004-02-17 15:00:00,2004-01-01 00:00:00
1,1.3,10.9,100,2004-02-17 13:00:00,2004-01-01 00:00:00
1,1.3,10.9,100,2004-02-17 12:00:00,2004-01-01 00:00:00
1,0.6,7.8,119,2004-05-25 01:00:00,2004-01-01 00:00:00
1,1.5,10.9,98,2004-02-17 10:00:00,2004-01-01 00:00:00
1,1.5,10.9,98,2004-02-17 09:00:00,2004-01-01 00:00:00
1,1.6,10.9,98,2004-02-17 08:00:00,2004-01-01 00:00:00
1,1.6,11.0,98,2004-02-17 07:00:00,2004-01-01 00:00:00
1,1.6,11.0,97,2004-02-17 06:00:00,2004-01-01 00:00:00
1,1.7,11.2,96,2004-02-17 03:00:00,2004-01-01 00:00:00
1,1.8,11.3,95,2004-02-17 02:00:00,2004-01-01 00:00:00
1,2.2,11.1,87,2004-02-16 22:00:00,2004-01-01 00:00:00
1,1.7,10.7,115,2004-05-20 13:00:00,2004-01-01 00:00:00
1,2.0,10.8,71,2004-02-16 19:00:00,2004-01-01 00:00:00
1,2.1,10.8,69,2004-02-16 16:00:00,2004-01-01 00:00:00
1,2.2,10.9,68,2004-02-16 14:00:00,2004-01-01 00:00:00
1,2.3,10.9,69,2004-02-16 13:00:00,2004-01-01 00:00:00
1,2.7,10.7,82,2004-02-16 11:00:00,2004-01-01 00:00:00
1,2.9,10.8,80,2004-02-16 09:00:00,2004-01-01 00:00:00
1,3.0,10.9,78,2004-02-16 07:00:00,2004-01-01 00:00:00
1,3.2,11.0,75,2004-02-16 05:00:00,2004-01-01 00:00:00
1,3.3,11.0,74,2004-02-16 04:00:00,2004-01-01 00:00:00
1,3.4,11.1,72,2004-02-16 02:00:00,2004-01-01 00:00:00
1,3.5,11.3,71,2004-02-16 00:00:00,2004-01-01 00:00:00
1,3.6,11.4,69,2004-02-15 22:00:00,2004-01-01 00:00:00
1,3.7,11.8,66,2004-02-15 19:00:00,2004-01-01 00:00:00
1,3.8,12.0,65,2004-02-15 16:00:00,2004-01-01 00:00:00
1,3.8,12.1,64,2004-02-15 15:00:00,2004-01-01 00:00:00
1,3.8,12.2,63,2004-02-15 13:00:00,2004-01-01 00:00:00
1,3.8,12.3,63,2004-02-15 11:00:00,2004-01-01 00:00:00
1,3.7,12.4,63,2004-02-15 10:00:00,2004-01-01 00:00:00
1,3.6,12.5,63,2004-02-15 09:00:00,2004-01-01 00:00:00
1,3.3,12.8,64,2004-02-15 05:00:00,2004-01-01 00:00:00
1,3.2,12.9,64,2004-02-15 04:00:00,2004-01-01 00:00:00
1,3.0,12.8,64,2004-02-15 02:00:00,2004-01-01 00:00:00
1,2.3,12.2,78,2004-02-14 20:00:00,2004-01-01 00:00:00
1,2.1,12.1,80,2004-02-14 17:00:00,2004-01-01 00:00:00
1,2.0,12.1,80,2004-02-14 15:00:00,2004-01-01 00:00:00
1,2.0,12.0,78,2004-02-14 14:00:00,2004-01-01 00:00:00
1,1.9,12.0,77,2004-02-14 12:00:00,2004-01-01 00:00:00
1,1.7,11.9,79,2004-02-14 08:00:00,2004-01-01 00:00:00
1,1.8,11.9,79,2004-02-14 07:00:00,2004-01-01 00:00:00
1,1.9,11.9,80,2004-02-14 05:00:00,2004-01-01 00:00:00
1,2.7,12.1,100,2004-05-28 05:00:00,2004-01-01 00:00:00
1,2.3,12.0,76,2004-02-14 03:00:00,2004-01-01 00:00:00
1,2.6,12.2,78,2004-02-13 23:00:00,2004-01-01 00:00:00
1,2.8,12.4,82,2004-02-13 20:00:00,2004-01-01 00:00:00
1,2.9,12.5,82,2004-02-13 19:00:00,2004-01-01 00:00:00
1,3.0,12.6,82,2004-02-13 17:00:00,2004-01-01 00:00:00
1,1.3,11.6,73,2004-03-01 18:00:00,2004-01-01 00:00:00
1,1.1,12.9,79,2004-03-01 14:00:00,2004-01-01 00:00:00
1,1.0,13.0,81,2004-03-01 12:00:00,2004-01-01 00:00:00
1,0.9,13.0,82,2004-03-01 11:00:00,2004-01-01 00:00:00
1,0.9,13.1,81,2004-03-01 10:00:00,2004-01-01 00:00:00
1,0.9,13.1,82,2004-03-01 09:00:00,2004-01-01 00:00:00
1,0.8,13.1,82,2004-03-01 07:00:00,2004-01-01 00:00:00
1,0.5,13.3,83,2004-03-01 04:00:00,2004-01-01 00:00:00
1,0.3,14.0,84,2004-03-01 00:00:00,2004-01-01 00:00:00
1,0.3,10.9,115,2004-05-23 03:00:00,2004-01-01 00:00:00
1,0.3,9.9,80,2004-03-01 01:00:00,2004-01-01 00:00:00
1,0.4,10.0,81,2004-02-29 22:00:00,2004-01-01 00:00:00
1,0.4,10.2,82,2004-02-29 18:00:00,2004-01-01 00:00:00
1,0.4,10.4,82,2004-02-29 14:00:00,2004-01-01 00:00:00
1,0.5,10.4,83,2004-02-29 13:00:00,2004-01-01 00:00:00
1,0.5,10.5,83,2004-02-29 12:00:00,2004-01-01 00:00:00
1,0.5,10.8,83,2004-02-29 09:00:00,2004-01-01 00:00:00
1,0.5,10.8,83,2004-02-29 08:00:00,2004-01-01 00:00:00
1,0.6,11.0,83,2004-02-29 03:00:00,2004-01-01 00:00:00
1,0.6,11.1,83,2004-02-29 01:00:00,2004-01-01 00:00:00
1,0.6,11.1,84,2004-02-29 00:00:00,2004-01-01 00:00:00
1,0.6,11.2,84,2004-02-28 23:00:00,2004-01-01 00:00:00
1,0.6,11.2,84,2004-02-28 22:00:00,2004-01-01 00:00:00
1,0.7,11.4,84,2004-02-28 18:00:00,2004-01-01 00:00:00
1,0.7,11.4,84,2004-02-28 17:00:00,2004-01-01 00:00:00
1,0.7,11.5,84,2004-02-28 16:00:00,2004-01-01 00:00:00
1,0.7,11.7,84,2004-02-28 14:00:00,2004-01-01 00:00:00
1,0.8,11.8,84,2004-02-28 13:00:00,2004-01-01 00:00:00
1,0.8,11.8,84,2004-02-28 12:00:00,2004-01-01 00:00:00
1,0.8,11.9,84,2004-02-28 11:00:00,2004-01-01 00:00:00
1,0.8,12.0,84,2004-02-28 09:00:00,2004-01-01 00:00:00
1,0.8,12.1,84,2004-02-28 07:00:00,2004-01-01 00:00:00
1,0.8,12.4,84,2004-02-28 01:00:00,2004-01-01 00:00:00
1,0.8,12.7,84,2004-02-27 23:00:00,2004-01-01 00:00:00
1,0.8,12.8,84,2004-02-27 22:00:00,2004-01-01 00:00:00
1,0.8,12.9,84,2004-02-27 21:00:00,2004-01-01 00:00:00
1,0.8,13.1,84,2004-02-27 19:00:00,2004-01-01 00:00:00
1,0.8,13.3,84,2004-02-27 15:00:00,2004-01-01 00:00:00
1,0.7,13.4,83,2004-02-27 14:00:00,2004-01-01 00:00:00
1,0.7,13.4,83,2004-02-27 12:00:00,2004-01-01 00:00:00
1,0.6,13.5,83,2004-02-27 09:00:00,2004-01-01 00:00:00
1,0.6,13.6,83,2004-02-27 08:00:00,2004-01-01 00:00:00
1,0.5,13.6,82,2004-02-27 07:00:00,2004-01-01 00:00:00
1,0.5,13.7,82,2004-02-27 06:00:00,2004-01-01 00:00:00
1,0.5,13.7,82,2004-02-27 05:00:00,2004-01-01 00:00:00
1,0.4,13.8,82,2004-02-27 04:00:00,2004-01-01 00:00:00
1,0.4,13.8,82,2004-02-27 03:00:00,2004-01-01 00:00:00
1,0.3,14.0,82,2004-02-27 00:00:00,2004-01-01 00:00:00
1,0.3,14.1,82,2004-02-26 23:00:00,2004-01-01 00:00:00
1,3.9,10.6,85,2004-05-30 09:00:00,2004-01-01 00:00:00
1,0.5,8.9,120,2004-05-21 11:00:00,2004-01-01 00:00:00
1,0.3,9.9,85,2004-02-26 22:00:00,2004-01-01 00:00:00
1,0.3,10.0,86,2004-02-26 18:00:00,2004-01-01 00:00:00
1,0.4,10.1,86,2004-02-26 16:00:00,2004-01-01 00:00:00
1,0.4,10.1,86,2004-02-26 15:00:00,2004-01-01 00:00:00
1,0.4,10.1,86,2004-02-26 14:00:00,2004-01-01 00:00:00
1,0.4,10.2,86,2004-02-26 13:00:00,2004-01-01 00:00:00
1,0.4,10.2,86,2004-02-26 12:00:00,2004-01-01 00:00:00
1,0.4,10.3,86,2004-02-26 10:00:00,2004-01-01 00:00:00
1,0.5,10.4,86,2004-02-26 08:00:00,2004-01-01 00:00:00
1,0.5,10.5,86,2004-02-26 07:00:00,2004-01-01 00:00:00
1,0.5,10.6,86,2004-02-26 06:00:00,2004-01-01 00:00:00
1,0.5,10.7,86,2004-02-26 05:00:00,2004-01-01 00:00:00
1,0.5,10.8,86,2004-02-26 04:00:00,2004-01-01 00:00:00
1,0.5,10.9,86,2004-02-26 03:00:00,2004-01-01 00:00:00
1,0.6,10.9,86,2004-02-26 02:00:00,2004-01-01 00:00:00
1,0.6,11.0,86,2004-02-26 01:00:00,2004-01-01 00:00:00
1,0.6,11.0,86,2004-02-26 00:00:00,2004-01-01 00:00:00
1,0.6,11.1,86,2004-02-25 23:00:00,2004-01-01 00:00:00
1,0.7,11.2,86,2004-02-25 20:00:00,2004-01-01 00:00:00
1,0.7,11.3,86,2004-02-25 18:00:00,2004-01-01 00:00:00
1,0.8,11.3,95,2004-02-25 15:00:00,2004-01-01 00:00:00
1,0.4,16.4,20,2004-05-24 02:00:00,2004-01-01 00:00:00
1,0.9,11.9,90,2004-02-25 10:00:00,2004-01-01 00:00:00
1,0.9,12.0,89,2004-02-25 09:00:00,2004-01-01 00:00:00
1,0.9,12.1,88,2004-02-25 08:00:00,2004-01-01 00:00:00
1,1.0,12.3,86,2004-02-25 05:00:00,2004-01-01 00:00:00
1,1.1,12.5,86,2004-02-25 02:00:00,2004-01-01 00:00:00
1,1.1,12.7,85,2004-02-25 00:00:00,2004-01-01 00:00:00
1,1.1,12.8,85,2004-02-24 23:00:00,2004-01-01 00:00:00
1,1.3,13.2,85,2004-02-24 20:00:00,2004-01-01 00:00:00
1,1.3,13.3,85,2004-02-24 18:00:00,2004-01-01 00:00:00
1,1.4,13.5,85,2004-02-24 15:00:00,2004-01-01 00:00:00
1,1.5,13.5,84,2004-02-24 14:00:00,2004-01-01 00:00:00
1,1.5,13.6,84,2004-02-24 13:00:00,2004-01-01 00:00:00
1,1.6,13.7,84,2004-02-24 11:00:00,2004-01-01 00:00:00
1,1.6,13.7,84,2004-02-24 10:00:00,2004-01-01 00:00:00
1,1.7,13.8,84,2004-02-24 09:00:00,2004-01-01 00:00:00
1,1.7,13.9,84,2004-02-24 08:00:00,2004-01-01 00:00:00
1,1.8,14.3,84,2004-02-24 03:00:00,2004-01-01 00:00:00
1,1.9,14.8,85,2004-02-23 21:00:00,2004-01-01 00:00:00
1,1.9,14.9,85,2004-02-23 20:00:00,2004-01-01 00:00:00
1,1.9,15.0,85,2004-02-23 17:00:00,2004-01-01 00:00:00
1,1.8,15.1,85,2004-02-23 16:00:00,2004-01-01 00:00:00
1,1.8,15.1,85,2004-02-23 15:00:00,2004-01-01 00:00:00
1,1.8,15.2,85,2004-02-23 14:00:00,2004-01-01 00:00:00
1,1.7,15.2,85,2004-02-23 13:00:00,2004-01-01 00:00:00
1,1.6,15.3,85,2004-02-23 12:00:00,2004-01-01 00:00:00
1,1.6,15.4,85,2004-02-23 11:00:00,2004-01-01 00:00:00
1,1.5,15.6,85,2004-02-23 10:00:00,2004-01-01 00:00:00
1,1.4,15.7,85,2004-02-23 09:00:00,2004-01-01 00:00:00
1,1.3,15.9,85,2004-02-23 08:00:00,2004-01-01 00:00:00
1,1.3,16.0,85,2004-02-23 07:00:00,2004-01-01 00:00:00
1,0.4,17.7,86,2004-02-22 20:00:00,2004-01-01 00:00:00
1,0.3,18.0,87,2004-02-22 19:00:00,2004-01-01 00:00:00
1,0.2,18.6,87,2004-02-22 17:00:00,2004-01-01 00:00:00
1,0.0,0.0,0,2004-02-22 07:00:00,2004-01-01 00:00:00
1,0.0,0.0,0,2004-02-22 06:00:00,2004-01-01 00:00:00
1,2.8,11.6,94,2004-05-27 16:00:00,2004-01-01 00:00:00
1,1.4,8.7,106,2004-05-31 13:00:00,2004-01-01 00:00:00
1,0.6,10.3,119,2004-02-22 01:00:00,2004-01-01 00:00:00
1,0.7,10.3,121,2004-02-21 23:00:00,2004-01-01 00:00:00
1,0.8,10.4,119,2004-02-21 22:00:00,2004-01-01 00:00:00
1,0.9,10.6,119,2004-02-21 20:00:00,2004-01-01 00:00:00
1,1.0,10.7,119,2004-02-21 19:00:00,2004-01-01 00:00:00
1,1.1,10.8,118,2004-02-21 17:00:00,2004-01-01 00:00:00
1,1.2,10.9,117,2004-02-21 15:00:00,2004-01-01 00:00:00
1,1.3,11.0,116,2004-02-21 13:00:00,2004-01-01 00:00:00
1,1.4,11.0,115,2004-02-21 12:00:00,2004-01-01 00:00:00
1,1.6,11.1,114,2004-02-21 10:00:00,2004-01-01 00:00:00
1,1.6,11.1,114,2004-02-21 09:00:00,2004-01-01 00:00:00
1,1.8,11.2,113,2004-02-21 06:00:00,2004-01-01 00:00:00
1,1.8,11.3,112,2004-02-21 04:00:00,2004-01-01 00:00:00
1,1.8,11.3,111,2004-02-21 03:00:00,2004-01-01 00:00:00
1,1.8,11.3,111,2004-02-21 02:00:00,2004-01-01 00:00:00
1,2.9,12.0,99,2004-05-28 02:00:00,2004-01-01 00:00:00
1,1.8,11.4,109,2004-02-20 22:00:00,2004-01-01 00:00:00
1,1.6,11.5,107,2004-02-20 19:00:00,2004-01-01 00:00:00
1,1.6,11.6,107,2004-02-20 18:00:00,2004-01-01 00:00:00
1,1.5,11.7,106,2004-02-20 17:00:00,2004-01-01 00:00:00
1,1.5,11.8,106,2004-02-20 16:00:00,2004-01-01 00:00:00
1,1.2,12.0,105,2004-02-20 12:00:00,2004-01-01 00:00:00
1,1.2,12.0,105,2004-02-20 11:00:00,2004-01-01 00:00:00
1,1.1,12.0,105,2004-02-20 10:00:00,2004-01-01 00:00:00
1,1.1,12.0,107,2004-02-20 07:00:00,2004-01-01 00:00:00
1,1.2,12.1,108,2004-02-20 04:00:00,2004-01-01 00:00:00
1,1.2,12.1,107,2004-02-20 03:00:00,2004-01-01 00:00:00
1,1.3,12.1,107,2004-02-20 02:00:00,2004-01-01 00:00:00
1,1.3,12.1,108,2004-02-20 01:00:00,2004-01-01 00:00:00
1,1.4,12.2,108,2004-02-19 23:00:00,2004-01-01 00:00:00
1,1.4,12.2,108,2004-02-19 22:00:00,2004-01-01 00:00:00
1,1.5,12.2,108,2004-02-19 21:00:00,2004-01-01 00:00:00
1,1.6,12.3,109,2004-02-19 19:00:00,2004-01-01 00:00:00
1,1.6,12.3,109,2004-02-19 18:00:00,2004-01-01 00:00:00
